tempo, ref, theta, w, u
5.354000, 90.000000, 71.573723, 1.159668, 1.680674
5.363000, 90.000000, 71.584869, 1.098633, 1.689079
5.373000, 90.000000, 71.594475, 0.854492, 1.711476
5.383000, 90.000000, 71.603455, 0.793457, 1.720064
5.393000, 90.000000, 71.609993, 0.549316, 1.742724
5.403000, 90.000000, 71.616791, 0.793457, 1.728396
5.413000, 90.000000, 71.622406, 0.488281, 1.755752
5.423000, 90.000000, 71.630737, 0.915527, 1.727426
5.433000, 90.000000, 71.637260, 0.549316, 1.759320
5.443000, 90.000000, 71.641388, 0.488281, 1.768320
5.453000, 90.000000, 71.644623, 0.366211, 1.782016
5.463000, 90.000000, 71.644852, -0.122070, 1.823695
5.473000, 90.000000, 71.642097, -0.183105, 1.833291
5.483000, 90.000000, 71.639023, -0.366211, 1.852156
5.493000, 90.000000, 71.632317, -0.732422, 1.885199
5.503000, 90.000000, 71.624115, -0.793457, 1.895271
5.515000, 90.000000, 71.615601, -0.915527, 1.909993
5.523000, 90.000000, 71.608299, -0.305176, 1.869167
5.533000, 90.000000, 71.608284, 0.183105, 1.836951
5.543000, 90.000000, 71.609749, -0.061035, 1.860050
5.553000, 90.000000, 71.610031, -0.122070, 1.869391
5.563000, 90.000000, 71.608444, -0.122070, 1.874274
5.573000, 90.000000, 71.605003, -0.366211, 1.897800
5.583000, 90.000000, 71.601265, -0.427246, 1.907491
5.593000, 90.000000, 71.598122, -0.427246, 1.912511
5.603000, 90.000000, 71.593834, -0.488281, 1.922252
5.613000, 90.000000, 71.589584, -0.305176, 1.913509
5.623000, 90.000000, 71.590828, 0.183105, 1.881188
5.633000, 90.000000, 71.589081, -0.244141, 1.918432
5.643000, 90.000000, 71.586739, -0.305176, 1.928007
5.653000, 90.000000, 71.581070, -0.732422, 1.965593
5.663000, 90.000000, 71.572418, -0.915527, 1.984958
5.673000, 90.000000, 71.564651, -0.793457, 1.981147
5.683000, 90.000000, 71.553825, -1.220703, 2.019187
5.693000, 90.000000, 71.546326, -0.610352, 1.978395
5.703000, 90.000000, 71.540367, -0.488281, 1.974434
5.713000, 90.000000, 71.533752, -0.610352, 1.989012
5.723000, 90.000000, 71.527733, -0.610352, 1.994300
5.733000, 90.000000, 71.521423, -0.549316, 1.994994
5.743000, 90.000000, 71.513268, -0.671387, 2.009712
5.753000, 90.000000, 71.507515, -0.549316, 2.005741
5.763000, 90.000000, 71.501221, -0.671387, 2.020300
5.773000, 90.000000, 71.492493, -0.854492, 2.039693
5.783000, 90.000000, 71.485939, -0.610352, 2.026557
5.793000, 90.000000, 71.476341, -1.037598, 2.064511
5.803000, 90.000000, 71.467369, -0.915527, 2.060830
5.813000, 90.000000, 71.456261, -1.159668, 2.085058
5.823000, 90.000000, 71.448250, -0.793457, 2.062817
5.833000, 90.000000, 71.439034, -0.854492, 2.073025
5.843000, 90.000000, 71.428886, -0.976562, 2.087936
5.853000, 90.000000, 71.416313, -1.403809, 2.126164
5.863000, 90.000000, 71.402451, -1.403809, 2.132164
5.872000, 90.000000, 71.390388, -1.098633, 2.114909
5.883000, 90.000000, 71.385643, -0.244141, 2.055439
5.893000, 90.000000, 71.383614, -0.244141, 2.060417
5.903000, 90.000000, 71.380966, -0.305176, 2.070071
5.913000, 90.000000, 71.377419, -0.183105, 2.065942
5.923000, 90.000000, 71.375359, -0.244141, 2.075546
5.933000, 90.000000, 71.375420, 0.244141, 2.043383
5.943000, 90.000000, 71.378304, 0.366211, 2.038697
5.952000, 90.000000, 71.386642, 1.098633, 1.987332
5.963000, 90.000000, 71.393211, 0.610352, 2.028526
5.973000, 90.000000, 71.401924, 0.854492, 2.014087
5.983000, 90.000000, 71.408516, 0.549316, 2.041414
5.993000, 90.000000, 71.412674, 0.427246, 2.055090
6.003000, 90.000000, 71.417130, 0.488281, 2.054877
6.012000, 90.000000, 71.419128, 0.122070, 2.087220
6.023000, 90.000000, 71.420174, 0.061035, 2.096544
6.032000, 90.000000, 71.420273, -0.061035, 2.110569
6.043000, 90.000000, 71.420982, 0.061035, 2.106060
6.052000, 90.000000, 71.425560, 0.854492, 2.050390
6.062000, 90.000000, 71.435692, 1.159668, 2.031200
6.072000, 90.000000, 71.444832, 0.854492, 2.058296
6.082000, 90.000000, 71.455215, 1.037598, 2.048320
6.092000, 90.000000, 71.464355, 0.854492, 2.066171
6.102000, 90.000000, 71.481415, 1.770020, 2.000164
6.112000, 90.000000, 71.499702, 1.892090, 1.994111
6.123000, 90.000000, 71.516205, 1.525879, 2.025171
6.132000, 90.000000, 71.530594, 1.342773, 2.042550
6.143000, 90.000000, 71.546799, 1.647949, 2.022804
6.152000, 90.000000, 71.561180, 1.525879, 2.035555
6.162000, 90.000000, 71.574654, 1.281738, 2.057622
6.173000, 90.000000, 71.586609, 1.098633, 2.075198
6.182000, 90.000000, 71.592697, 0.427246, 2.130243
6.193000, 90.000000, 71.602135, 1.220703, 2.074107
6.204000, 90.000000, 71.614281, 1.098633, 2.087039
6.213000, 90.000000, 71.630981, 1.770020, 2.039506
6.222000, 90.000000, 71.649490, 1.953125, 2.028774
6.232000, 90.000000, 71.666145, 1.647949, 2.055163
6.242000, 90.000000, 71.681557, 1.586914, 2.063173
6.252000, 90.000000, 71.698784, 1.831055, 2.047920
6.262000, 90.000000, 71.714485, 1.770020, 2.055897
6.272000, 90.000000, 71.731155, 1.708984, 2.063785
6.283000, 90.000000, 71.746590, 1.525879, 2.081017
6.292000, 90.000000, 71.760254, 1.342773, 2.098400
6.302000, 90.000000, 71.769920, 0.793457, 2.143848
6.312000, 90.000000, 71.776245, 0.549316, 2.166484
6.322000, 90.000000, 71.780434, 0.366211, 2.184682
6.332000, 90.000000, 71.783417, 0.244141, 2.198364
6.342000, 90.000000, 71.783333, 0.000000, 2.221552
6.352000, 90.000000, 71.783859, 0.000000, 2.226206
6.362000, 90.000000, 71.783096, -0.244141, 2.249454
6.372000, 90.000000, 71.778053, -0.549316, 2.277694
6.382000, 90.000000, 71.774513, -0.122070, 2.250360
6.392000, 90.000000, 71.772469, -0.183105, 2.259861
6.402000, 90.000000, 71.769821, -0.244141, 2.269414
6.412000, 90.000000, 71.767151, -0.305176, 2.278971
6.422000, 90.000000, 71.766624, 0.305176, 2.237517
6.432000, 90.000000, 71.767944, 0.183105, 2.251347
6.442000, 90.000000, 71.769905, 0.305176, 2.246640
6.452000, 90.000000, 71.769737, -0.122070, 2.283701
6.462000, 90.000000, 71.766853, -0.305176, 2.302516
6.472000, 90.000000, 71.761841, -0.610352, 2.330758
6.482000, 90.000000, 71.755623, -0.549316, 2.331383
6.492000, 90.000000, 71.750351, -0.549316, 2.336549
6.502000, 90.000000, 71.742332, -0.854492, 2.365057
6.512000, 90.000000, 71.731239, -1.159668, 2.393833
6.522000, 90.000000, 71.719536, -1.220703, 2.404185
6.532000, 90.000000, 71.707802, -1.037598, 2.396060
6.543000, 90.000000, 71.696648, -1.098633, 2.406370
6.552000, 90.000000, 71.685181, -1.037598, 2.407469
6.562000, 90.000000, 71.674652, -0.915527, 2.403869
6.572000, 90.000000, 71.665916, -0.793457, 2.400116
6.582000, 90.000000, 71.656296, -1.098633, 2.428785
6.592000, 90.000000, 71.642693, -1.464844, 2.462423
6.602000, 90.000000, 71.628807, -1.403809, 2.463746
6.612000, 90.000000, 71.615295, -1.403809, 2.469660
6.622000, 90.000000, 71.601494, -1.403809, 2.475604
6.632000, 90.000000, 71.587746, -1.403809, 2.481546
6.642000, 90.000000, 71.573425, -1.464844, 2.492162
6.652000, 90.000000, 71.559151, -1.464844, 2.498158
6.662000, 90.000000, 71.544838, -1.525879, 2.508780
6.672000, 90.000000, 71.528702, -1.525879, 2.514945
6.682000, 90.000000, 71.515594, -1.281738, 2.502369
6.692000, 90.000000, 71.502457, -1.342773, 2.512900
6.703000, 90.000000, 71.487816, -1.464844, 2.528187
6.712000, 90.000000, 71.472855, -1.525879, 2.538884
6.722000, 90.000000, 71.457886, -1.403809, 2.535725
6.732000, 90.000000, 71.442886, -1.464844, 2.546434
6.742000, 90.000000, 71.448578, 0.610352, 2.393634
6.752000, 90.000000, 71.454086, 0.366211, 2.416423
6.762000, 90.000000, 71.461708, 1.098633, 2.365101
6.772000, 90.000000, 71.474564, 1.281738, 2.354905
6.782000, 90.000000, 71.487770, 1.159668, 2.367776
6.792000, 90.000000, 71.497337, 0.915527, 2.390202
6.802000, 90.000000, 71.508461, 1.220703, 2.370906
6.812000, 90.000000, 71.518997, 0.976562, 2.393243
6.822000, 90.000000, 71.529877, 1.037598, 2.392444
6.832000, 90.000000, 71.538025, 0.732422, 2.419603
6.842000, 90.000000, 71.543365, 0.549316, 2.437763
6.852000, 90.000000, 71.548424, 0.488281, 2.446705
6.861000, 90.000000, 71.552551, 0.366211, 2.460347
6.871000, 90.000000, 71.567001, 1.770020, 2.357582
6.881000, 90.000000, 71.584183, 1.708984, 2.365463
6.892000, 90.000000, 71.602608, 1.831055, 2.359371
6.901000, 90.000000, 71.621315, 1.892090, 2.357871
6.911000, 90.000000, 71.640045, 1.708984, 2.374845
6.921000, 90.000000, 71.655701, 1.586914, 2.387461
6.932000, 90.000000, 71.672279, 1.708984, 2.381511
6.942000, 90.000000, 71.687973, 1.403809, 2.407977
6.952000, 90.000000, 71.701256, 1.342773, 2.416167
6.962000, 90.000000, 71.719147, 2.075195, 2.363887
6.971000, 90.000000, 71.737328, 1.770020, 2.390124
6.982000, 90.000000, 71.750374, 1.281738, 2.430665
6.992000, 90.000000, 71.764961, 1.464844, 2.420243
7.002000, 90.000000, 71.776192, 1.098633, 2.451694
7.011000, 90.000000, 71.787415, 1.098633, 2.455420
7.022000, 90.000000, 71.798279, 0.976562, 2.468414
7.032000, 90.000000, 71.806366, 0.671387, 2.495509
7.042000, 90.000000, 71.811958, 0.549316, 2.508957
7.051000, 90.000000, 71.818161, 0.610352, 2.508490
7.062000, 90.000000, 71.825859, 0.671387, 2.507891
7.071000, 90.000000, 71.833229, 0.671387, 2.511940
7.081000, 90.000000, 71.838799, 0.549316, 2.525383
7.092000, 90.000000, 71.842812, 0.427246, 2.538960
7.101000, 90.000000, 71.847733, 0.427246, 2.543217
7.111000, 90.000000, 71.850281, 0.122070, 2.570780
7.122000, 90.000000, 71.849457, -0.122070, 2.594016
7.131000, 90.000000, 71.847137, -0.244141, 2.608141
7.141000, 90.000000, 71.841133, -0.732422, 2.650309
7.151000, 90.000000, 71.832710, -0.854492, 2.664968
7.161000, 90.000000, 71.820969, -1.342773, 2.707639
7.171000, 90.000000, 71.807335, -1.464844, 2.722755
7.182000, 90.000000, 71.792458, -1.525879, 2.733362
7.191000, 90.000000, 71.776024, -1.708984, 2.753350
7.201000, 90.000000, 71.757736, -1.831055, 2.768883
7.211000, 90.000000, 71.738823, -2.014160, 2.789096
7.221000, 90.000000, 71.717735, -2.197266, 2.809502
7.231000, 90.000000, 71.694824, -2.197266, 2.816211
7.242000, 90.000000, 71.672501, -2.258301, 2.827496
7.251000, 90.000000, 71.649277, -2.319336, 2.838864
7.262000, 90.000000, 71.641273, -0.061035, 2.673341
7.271000, 90.000000, 71.642448, 0.061035, 2.668735
7.282000, 90.000000, 71.640930, -0.061035, 2.682844
7.291000, 90.000000, 71.641228, 0.000000, 2.682934
7.301000, 90.000000, 71.640617, 0.000000, 2.687724
7.311000, 90.000000, 71.641235, 0.244141, 2.673926
7.321000, 90.000000, 71.643066, 0.061035, 2.692364
7.331000, 90.000000, 71.643654, -0.061035, 2.706290
7.341000, 90.000000, 71.641479, -0.061035, 2.711215
7.351000, 90.000000, 71.642326, 0.061035, 2.706637
7.362000, 90.000000, 71.641022, -0.183105, 2.729968
7.371000, 90.000000, 71.642433, 0.183105, 2.706859
7.381000, 90.000000, 71.641090, -0.244141, 2.744055
7.391000, 90.000000, 71.650398, 1.342773, 2.627853
7.401000, 90.000000, 71.664284, 1.464844, 2.622139
7.411000, 90.000000, 71.678154, 1.647949, 2.611802
7.421000, 90.000000, 71.692940, 1.464844, 2.629105
7.431000, 90.000000, 71.708687, 1.586914, 2.623218
7.441000, 90.000000, 71.725029, 1.770020, 2.612655
7.451000, 90.000000, 71.743240, 1.831055, 2.611166
7.461000, 90.000000, 71.759636, 1.586914, 2.632932
7.471000, 90.000000, 71.775085, 1.586914, 2.636294
7.481000, 90.000000, 71.791168, 1.525879, 2.644218
7.491000, 90.000000, 71.805107, 1.281738, 2.666186
7.501000, 90.000000, 71.815994, 1.159668, 2.679174
7.511000, 90.000000, 71.825623, 1.098633, 2.687649
7.521000, 90.000000, 71.833710, 0.854492, 2.710116
7.531000, 90.000000, 71.841446, 0.854492, 2.714130
7.541000, 90.000000, 71.846436, 0.427246, 2.750724
7.551000, 90.000000, 71.850548, 0.366211, 2.759670
7.561000, 90.000000, 71.853394, 0.305176, 2.768725
7.571000, 90.000000, 71.856842, 0.549316, 2.754626
7.581000, 90.000000, 71.858505, 0.122070, 2.791505
7.591000, 90.000000, 71.859520, 0.122070, 2.796097
7.601000, 90.000000, 71.860649, 0.183105, 2.796059
7.611000, 90.000000, 71.862976, 0.305176, 2.791295
7.621000, 90.000000, 71.864395, 0.244141, 2.800472
7.631000, 90.000000, 71.863091, -0.183105, 2.837607
7.641000, 90.000000, 71.858437, -0.488281, 2.865793
7.651000, 90.000000, 71.859589, 0.305176, 2.810308
7.661000, 90.000000, 71.859230, -0.244141, 2.856603
7.671000, 90.000000, 71.857018, -0.061035, 2.847614
7.681000, 90.000000, 71.859940, 0.549316, 2.805837
7.691000, 90.000000, 71.864105, 0.427246, 2.819396
7.701000, 90.000000, 71.866447, 0.244141, 2.837733
7.711000, 90.000000, 71.867531, 0.122070, 2.851558
7.720000, 90.000000, 71.868340, 0.122070, 2.856165
7.731000, 90.000000, 71.870041, 0.244141, 2.851455
7.741000, 90.000000, 71.872971, 0.183105, 2.860498
7.750000, 90.000000, 71.875343, 0.366211, 2.851107
7.761000, 90.000000, 71.877144, 0.244141, 2.864867
7.771000, 90.000000, 71.876808, -0.183105, 2.901915
7.780000, 90.000000, 71.873436, -0.305176, 2.916125
7.790000, 90.000000, 71.871628, -0.183105, 2.911718
7.801000, 90.000000, 71.868332, -0.244141, 2.921302
7.810000, 90.000000, 71.864418, -0.488281, 2.944802
7.821000, 90.000000, 71.858627, -0.732422, 2.968466
7.830000, 90.000000, 71.850418, -0.915527, 2.987721
7.841000, 90.000000, 71.843765, -0.549316, 2.965260
7.851000, 90.000000, 71.837090, -0.793457, 2.989007
7.860000, 90.000000, 71.825798, -1.098633, 3.017776
7.870000, 90.000000, 71.816025, -0.976562, 3.014074
7.881000, 90.000000, 71.809021, -0.549316, 2.987032
7.890000, 90.000000, 71.802597, -0.610352, 2.996905
7.900000, 90.000000, 71.797440, -0.549316, 2.997428
7.910000, 90.000000, 71.797485, 0.671387, 2.909714
7.920000, 90.000000, 71.810089, 1.342773, 2.862489
7.931000, 90.000000, 71.823013, 1.342773, 2.866058
7.940000, 90.000000, 71.837135, 1.342773, 2.869520
7.950000, 90.000000, 71.851616, 1.464844, 2.863707
7.960000, 90.000000, 71.866737, 1.586914, 2.857833
7.970000, 90.000000, 71.883408, 1.525879, 2.865682
7.980000, 90.000000, 71.897942, 1.342773, 2.882954
7.990000, 90.000000, 71.909996, 1.159668, 2.900437
8.000000, 90.000000, 71.920235, 1.037598, 2.913454
8.010000, 90.000000, 71.931686, 1.281738, 2.898642
8.020000, 90.000000, 71.943382, 1.220703, 2.906907
8.030000, 90.000000, 71.953873, 1.037598, 2.924514
8.041000, 90.000000, 71.962532, 0.793457, 2.946899
8.050000, 90.000000, 71.983086, 2.136230, 2.848118
8.060000, 90.000000, 72.008507, 2.624512, 2.813592
8.070000, 90.000000, 72.032089, 2.197266, 2.848526
8.080000, 90.000000, 72.051704, 1.953125, 2.869937
8.090000, 90.000000, 72.071671, 1.953125, 2.872832
8.101000, 90.000000, 72.090134, 1.831055, 2.885093
8.110000, 90.000000, 72.109200, 2.014160, 2.874194
8.120000, 90.000000, 72.128616, 1.831055, 2.890983
8.130000, 90.000000, 72.146492, 1.647949, 2.907900
8.140000, 90.000000, 72.162537, 1.525879, 2.920352
8.150000, 90.000000, 72.175827, 1.220703, 2.946900
8.160000, 90.000000, 72.186951, 1.037598, 2.964392
8.170000, 90.000000, 72.195000, 0.610352, 3.000631
8.180000, 90.000000, 72.204262, 0.915527, 2.981317
8.190000, 90.000000, 72.213188, 0.793457, 2.994372
8.200000, 90.000000, 72.220879, 0.732422, 3.002913
8.210000, 90.000000, 72.225502, 0.305176, 3.039440
8.220000, 90.000000, 72.227676, 0.122070, 3.057698
8.230000, 90.000000, 72.228645, -0.061035, 3.076060
8.240000, 90.000000, 72.225945, -0.244141, 3.094741
8.250000, 90.000000, 72.226006, 0.244141, 3.062358
8.260000, 90.000000, 72.223030, -0.427246, 3.118026
8.270000, 90.000000, 72.218544, -0.549316, 3.132244
8.280000, 90.000000, 72.212860, -0.610352, 3.141946
8.290000, 90.000000, 72.202576, -1.098633, 3.184392
8.300000, 90.000000, 72.190773, -1.220703, 3.199251
8.310000, 90.000000, 72.177429, -1.403809, 3.218868
8.320000, 90.000000, 72.162842, -1.464844, 3.229355
8.330000, 90.000000, 72.147919, -1.525879, 3.239875
8.340000, 90.000000, 72.131447, -1.770020, 3.264395
8.350000, 90.000000, 72.111603, -2.014160, 3.289212
8.360000, 90.000000, 72.092651, -1.770020, 3.276994
8.370000, 90.000000, 72.073372, -1.953125, 3.297151
8.380000, 90.000000, 72.052261, -2.075195, 3.312853
8.390000, 90.000000, 72.029900, -2.319336, 3.337909
8.400000, 90.000000, 72.009399, -2.014160, 3.321226
8.410000, 90.000000, 71.988602, -2.075195, 3.332296
8.420000, 90.000000, 71.967514, -2.197266, 3.348018
8.430000, 90.000000, 71.944893, -2.258301, 3.359257
8.440000, 90.000000, 71.920753, -2.380371, 3.375255
8.450000, 90.000000, 71.897530, -2.258301, 3.372699
8.460000, 90.000000, 71.877373, -1.953125, 3.356020
8.470000, 90.000000, 71.858727, -1.831055, 3.353076
8.480000, 90.000000, 71.836082, -2.380371, 3.401309
8.490000, 90.000000, 71.809784, -2.563477, 3.422144
8.500000, 90.000000, 71.785576, -2.380371, 3.415081
8.510000, 90.000000, 71.759819, -2.624512, 3.440502
8.520000, 90.000000, 71.733437, -2.624512, 3.447502
8.530000, 90.000000, 71.706451, -2.746582, 3.463802
8.540000, 90.000000, 71.679115, -2.685547, 3.466278
8.550000, 90.000000, 71.653305, -2.441406, 3.454768
8.560000, 90.000000, 71.629044, -2.563477, 3.470852
8.570000, 90.000000, 71.604485, -2.319336, 3.459246
8.579000, 90.000000, 71.580833, -2.258301, 3.461429
8.590000, 90.000000, 71.557220, -2.319336, 3.472854
8.600000, 90.000000, 71.533600, -2.441406, 3.488907
8.610000, 90.000000, 71.511520, -2.014160, 3.463249
8.620000, 90.000000, 71.492813, -2.014160, 3.469645
8.630000, 90.000000, 71.471626, -2.136230, 3.485503
8.640000, 90.000000, 71.450165, -2.136230, 3.492149
8.650000, 90.000000, 71.425011, -2.563477, 3.531465
8.659000, 90.000000, 71.400444, -2.441406, 3.529153
8.669000, 90.000000, 71.377075, -2.380371, 3.531363
8.679000, 90.000000, 71.360703, -0.915527, 3.426703
8.689000, 90.000000, 71.358101, -0.122070, 3.371674
8.699000, 90.000000, 71.354858, -0.244141, 3.386007
8.710000, 90.000000, 71.350075, -0.427246, 3.405094
8.719000, 90.000000, 71.345306, -0.427246, 3.410321
8.729000, 90.000000, 71.342987, -0.305176, 3.406095
8.739000, 90.000000, 71.341583, 0.122070, 3.378688
8.749000, 90.000000, 71.344513, 0.366211, 3.364766
8.759000, 90.000000, 71.345360, -0.061035, 3.401848
8.770000, 90.000000, 71.344383, -0.122070, 3.411366
8.779000, 90.000000, 71.343704, -0.061035, 3.411618
8.790000, 90.000000, 71.341187, 0.061035, 3.407409
8.799000, 90.000000, 71.338982, -0.305176, 3.440137
8.810000, 90.000000, 71.335876, -0.427246, 3.454463
8.819000, 90.000000, 71.332184, -0.427246, 3.459599
8.830000, 90.000000, 71.345848, 2.990723, 3.204487
8.840000, 90.000000, 71.401329, 5.493164, 3.015040
8.850000, 90.000000, 71.455597, 5.371094, 3.024361
8.859000, 90.000000, 71.505539, 4.943848, 3.057144
8.869000, 90.000000, 71.553970, 4.882812, 3.062325
8.879000, 90.000000, 71.603310, 5.126953, 3.044312
8.890000, 90.000000, 71.655090, 5.065918, 3.049175
8.899000, 90.000000, 71.703247, 4.760742, 3.072822
8.909000, 90.000000, 71.752342, 5.004883, 3.054792
8.919000, 90.000000, 71.799652, 4.638672, 3.083108
8.929000, 90.000000, 71.845779, 4.638672, 3.083793
8.939000, 90.000000, 71.889191, 4.211426, 3.117044
8.949000, 90.000000, 71.931412, 4.150391, 3.122666
8.959000, 90.000000, 71.971527, 4.089355, 3.128460
8.969000, 90.000000, 72.012566, 4.089355, 3.129543
8.979000, 90.000000, 72.052345, 3.967285, 3.139965
8.989000, 90.000000, 72.090889, 3.784180, 3.155105
8.999000, 90.000000, 72.129105, 3.845215, 3.151782
9.009000, 90.000000, 72.166969, 3.723145, 3.162341
9.019000, 90.000000, 72.202415, 3.479004, 3.182341
9.029000, 90.000000, 72.239700, 3.967285, 3.146728
9.039000, 90.000000, 72.284279, 4.516602, 3.105850
9.049000, 90.000000, 72.327965, 4.150391, 3.134344
9.059000, 90.000000, 72.374397, 4.882812, 3.079422
9.069000, 90.000000, 72.423912, 4.943848, 3.075043
9.079000, 90.000000, 72.470100, 4.394531, 3.117144
9.089000, 90.000000, 72.513565, 4.211426, 3.131749
9.099000, 90.000000, 72.554878, 4.150391, 3.137288
9.109000, 90.000000, 72.593506, 3.723145, 3.170772
9.119000, 90.000000, 72.630310, 3.723145, 3.172063
